latitude,longitude,address,year,bedrooms,full_bth,half_bth,square_foot,res,condo,yr_built
42.3792,-71.03947,366 366A MERIDIAN ST 02128,2021,13,3,0,2600,1,0,1910
42.37727,-71.03934,304 310 MERIDIAN ST 02128,2021,2,1,1,945,0,1,1988
42.37727,-71.03934,304 310 MERIDIAN ST 02128,2021,2,1,0,741,0,1,1988
42.37727,-71.03934,304 310 MERIDIAN ST 02128,2021,1,1,0,519,0,1,1988
42.37727,-71.03934,304 310 MERIDIAN ST 02128,2021,2,1,0,889,0,1,1988
42.37727,-71.03934,304 310 MERIDIAN ST 02128,2021,2,1,1,945,0,1,1988
42.37727,-71.03934,304 310 MERIDIAN ST 02128,2021,3,2,0,1241,0,1,1988
42.37727,-71.03934,304 310 MERIDIAN ST 02128,2021,2,1,1,944,0,1,1988
42.37727,-71.03934,304 310 MERIDIAN ST 02128,2021,3,2,0,1253,0,1,1988
42.37727,-71.03934,304 310 MERIDIAN ST 02128,2021,2,1,1,944,0,1,1988
42.37727,-71.03934,304 310 MERIDIAN ST 02128,2021,2,2,0,2138,0,1,1988
42.382778,-71.038792,30 32 CONDOR ST 02128,2021,5,2,0,5130,1,0,1890
42.382776,-71.038693,34 36 CONDOR ST 02128,2021,4,2,0,2250,1,0,1900
42.382774,-71.038593,38 40 CONDOR ST 02128,2021,6,2,2,2250,1,0,1900
42.38277,-71.038496,42 44 CONDOR ST 02128,2021,4,2,0,2250,1,0,1900
42.382771,-71.038407,46 48 CONDOR ST 02128,2021,4,2,0,2250,1,0,1920
42.37431,-71.03339,191 191A CHELSEA ST 02128,2021,6,3,0,1093,1,0,1910
42.37435,-71.03334,193 195 CHELSEA ST 02128,2021,6,3,0,1102,1,0,1890
42.373497,-71.033788,202 204 BREMEN ST 02128,2021,2,2,0,800,0,1,1988
42.373497,-71.033788,202 204 BREMEN ST 02128,2021,2,2,0,800,0,1,1988
42.373497,-71.033788,202 204 BREMEN ST 02128,2021,2,2,0,800,0,1,1988
42.373497,-71.033788,202 204 BREMEN ST 02128,2021,2,2,0,800,0,1,1988
42.373497,-71.033788,202 204 BREMEN ST 02128,2021,2,2,0,800,0,1,1988
42.373497,-71.033788,202 204 BREMEN ST 02128,2021,2,2,0,800,0,1,1988
42.37117,-71.036653,60 62 GOVE ST 02128,2021,2,1,0,843,0,1,2006
42.37117,-71.036653,60 62 GOVE  ST 02128,2021,2,1,0,642,0,1,2006
42.37117,-71.036653,60 62 GOVE ST 02128,2021,2,1,0,642,0,1,2006
42.37117,-71.036653,60 62 GOVE ST 02128,2021,2,1,0,829,0,1,2006
42.36921,-71.03646,194 A194 MAVERICK ST 02128,2021,6,3,0,3066,1,0,1900
42.36921,-71.03646,194 A194 MAVERICK ST 02128,2021,2,1,0,3066,1,0,1900
42.36958,-71.0357,26 26R FRANKFORT ST 02128,2021,7,3,0,3200,1,0,1912
42.36941,-71.03615,14 12 FRANKFORT ST 02128,2021,5,3,1,2678,1,0,1905
42.368471,-71.034739,238 240 MAVERICK ST 02128,2021,8,3,0,1653,1,0,1920
42.36851,-71.03481,236 236A MAVERICK ST 02128,2021,8,3,0,2389,1,0,1899
42.36893,-71.03575,204 HF206 MAVERICK ST 02128,2021,6,3,0,2216,1,0,1900
42.368361,-71.034462,242 244 MAVERICK ST 02128,2021,6,3,0,1993,1,0,1910
42.38119,-71.01949,9 11 HORACE ST 02128,2021,5,3,0,9066,1,0,1985
42.380896,-71.01928,6 8 NEPTUNE CI 02128,2021,5,2,0,8731,1,0,1985
42.380662,-71.01915,10 12 NEPTUNE CI 02128,2021,7,3,0,10542,1,0,1985
42.38049,-71.018762,14 16 NEPTUNE CI 02128,2021,4,2,0,11334,1,0,1985
42.380527,-71.018473,18 20 NEPTUNE CI 02128,2021,5,2,1,10456,1,0,1985
42.380574,-71.018094,22 24 NEPTUNE CI 02128,2021,4,2,0,16242,1,0,1985
42.38107,-71.01811,30 32 NEPTUNE CI 02128,2021,4,2,0,8891,1,0,1985
42.381285,-71.018226,34 -36 NEPTUNE CI 02128,2021,5,2,0,8020,1,0,1990
42.38045,-71.01506,    COLERIDGE ST 02128,2021,6,3,0,8990,1,0,1930
42.38648,-71.00672,997 1003 SARATOGA ST 02128,2021,1,1,0,455,0,1,1910
42.38648,-71.00672,997 1003 SARATOGA  ST 02128,2021,1,1,0,559,0,1,1910
42.38648,-71.00672,997 1003 SARATOGA ST 02128,2021,2,1,0,724,0,1,1910
42.38605,-71.00621,14 16 BARNES AV 02128,2021,4,2,0,6000,1,0,1940
42.38588,-71.00682,4 6 BARNES AV 02128,2021,7,2,2,12000,1,0,1987
42.38136,-71.01903,13 15 HORACE ST 02128,2021,6,2,0,8609,1,0,1985
42.38145,-71.01879,17 19 HORACE ST 02128,2021,5,2,0,8746,1,0,1985
42.38114,-71.01857,35 33 NEPTUNE CI 02128,2021,5,2,0,9579,1,0,1985
42.38088,-71.01842,31 29 NEPTUNE CI 02128,2021,3,2,0,9139,1,0,1985
42.381028,-71.018938,7 5 NEPTUNE CI 02128,2021,4,2,1,8055,1,0,1985
42.3667,-71.03874,68 E MARGINAL ST 02128,2021,2,1,1,1598,0,1,1986
42.3667,-71.03874,68 D MARGINAL ST 02128,2021,2,1,1,1598,0,1,1986
42.3667,-71.03874,68 C MARGINAL ST 02128,2021,2,1,1,1598,0,1,1986
42.3667,-71.03874,68 B MARGINAL ST 02128,2021,2,1,1,1598,0,1,1986
42.3667,-71.03874,68 A MARGINAL ST 02128,2021,2,1,1,1598,0,1,1986
42.366349,-71.037444,43 45 HAYNES ST 02128,2021,3,3,0,1155,1,0,1900
42.36665,-71.03724,93 A93 WEBSTER ST 02128,2021,6,3,0,1890,1,0,1900
42.366625,-71.037172,95 97 WEBSTER ST 02128,2021,6,3,0,1890,1,0,1900
42.366589,-71.037085,99 101 WEBSTER ST 02128,2021,11,3,0,1938,1,0,1900
42.36643,-71.03689,109 111 WEBSTER ST 02128,2021,2,2,0,1223,0,1,1988
42.36643,-71.03689,109 111 WEBSTER ST 02128,2021,2,2,0,1243,0,1,1988
42.36643,-71.03689,109 111 WEBSTER ST 02128,2021,3,2,0,1435,0,1,1988
42.36643,-71.03689,109 111 WEBSTER ST 02128,2021,3,2,0,1466,0,1,1988
42.36643,-71.03689,109 111 WEBSTER ST 02128,2021,3,2,0,1439,0,1,1988
42.36643,-71.03689,109 111 WEBSTER ST 02128,2021,3,2,0,1460,0,1,1988
42.36643,-71.03689,109 111 WEBSTER ST 02128,2021,3,2,0,1435,0,1,1988
42.36643,-71.03689,109 111 WEBSTER ST 02128,2021,3,2,0,1469,0,1,1988
42.365906,-71.036836,2 6 COTTAGE ST 02128,2021,5,3,0,1200,1,0,1900
42.36597,-71.03704,110 A110 MARGINAL ST 02128,2021,5,3,0,1200,1,0,1900
42.36643,-71.03721,46 48 HAYNES ST 02128,2021,6,2,0,1981,1,0,1900
42.36449,-71.03003,499 501 SUMNER ST 02128,2021,2,2,0,735,0,1,2015
42.36449,-71.03003,499 501 SUMNER ST 02128,2021,2,1,1,760,0,1,2015
42.36449,-71.03003,499 501 SUMNER ST 02128,2021,1,1,0,585,0,1,2015
42.3649,-71.03092,487 489 SUMNER ST 02128,2021,5,3,0,1836,1,0,1889
42.364903,-71.03181,246 248 WEBSTER ST 02128,2021,6,3,0,1912,1,0,1890
42.365067,-71.032709,222 224 WEBSTER ST 02128,2021,6,3,0,7062,1,0,1830
42.365304,-71.033094,206 208 WEBSTER ST 02128,2021,1,1,0,555,0,1,1895
42.365304,-71.033094,206 208 WEBSTER ST 02128,2021,1,1,0,599,0,1,1895
42.365298,-71.033351,1 2 LAMSON ST 02128,2021,3,2,1,1684,0,1,1885
42.365298,-71.033351,1 2 LAMSON  ST 02128,2021,3,2,1,1757,0,1,1885
42.365298,-71.033351,1 2 LAMSON  ST 02128,2021,3,2,1,1684,0,1,1885
42.365298,-71.033351,1 2 LAMSON  ST 02128,2021,3,2,1,1757,0,1,1885
42.36615,-71.0353,154 R154 WEBSTER ST 02128,2021,6,3,1,4375,1,0,1910
42.366372,-71.035547,1 HF WEBSTER AV 02128,2021,2,2,0,819,1,0,1910
42.36653,-71.03598,31 A COTTAGE ST 02128,2021,2,1,0,508,0,1,1910
42.36653,-71.03598,31 A COTTAGE ST 02128,2021,2,1,0,534,0,1,1910
42.36653,-71.03598,31 A COTTAGE ST 02128,2021,2,1,0,537,0,1,1910
42.36653,-71.03598,31 A COTTAGE ST 02128,2021,2,1,0,536,0,1,1910
42.36685,-71.0357,43 A43 COTTAGE ST 02128,2021,9,3,0,1427,1,0,1899
42.366752,-71.036663,108 110 WEBSTER ST 02128,2021,5,3,0,5625,1,0,1900
42.366773,-71.03672,106 106R WEBSTER ST 02128,2021,3,1,1,5625,1,0,1890
42.36789,-71.037968,45 47 ORLEANS ST 02128,2021,8,6,0,1856,1,0,1920
42.367932,-71.037887,265 267 SUMNER ST 02128,2021,6,3,0,1155,1,0,1920
42.367539,-71.036998,293 A293 SUMNER ST 02128,2021,6,3,0,2812,1,0,1910
42.367349,-71.036555,307 A SUMNER ST 02128,2021,5,3,0,1370,1,0,1930
42.367147,-71.036154,325 327 SUMNER ST 02128,2021,4,2,0,2349,1,0,1910
42.366872,-71.036119,42 A42 COTTAGE ST 02128,2021,9,3,0,1882,1,0,1920
42.36745,-71.03609,320 322 SUMNER ST 02128,2021,5,3,0,2250,1,0,1920
42.367591,-71.036376,308 310 SUMNER ST 02128,2021,4,2,1,2250,1,0,1910
42.36794,-71.03716,280 282 SUMNER ST 02128,2021,5,3,0,2600,1,0,1900
42.36778,-71.03567,49 R49 EVERETT ST 02128,2021,3,3,0,3000,1,0,1900
42.366811,-71.034642,366 368 SUMNER ST 02128,2021,2,1,0,552,0,1,1920
42.366811,-71.034642,366 368 SUMNER ST 02128,2021,1,1,0,415,0,1,1920
42.366811,-71.034642,366 368 SUMNER ST 02128,2021,2,1,0,604,0,1,1920
42.366811,-71.034642,366 368 SUMNER ST 02128,2021,1,1,0,507,0,1,1920
42.366811,-71.034642,366 368 SUMNER ST 02128,2021,2,1,0,418,0,1,1920
42.366811,-71.034642,366 368 SUMNER ST 02128,2021,2,1,0,597,0,1,1920
42.366811,-71.034642,366 368 SUMNER ST 02128,2021,2,1,0,626,0,1,1920
42.366811,-71.034642,366 368 SUMNER ST 02128,2021,1,1,0,418,0,1,1920
42.366811,-71.034642,366 368 SUMNER ST 02128,2021,2,1,0,580,0,1,1920
42.366811,-71.034642,366 368 SUMNER ST 02128,2021,2,1,0,615,0,1,1920
42.366147,-71.032373,21 R LAMSON ST 02128,2021,3,1,0,2020,1,0,1895
42.3652,-71.02972,257 255 EVERETT ST 02128,2021,2,2,0,1350,1,0,1895
42.3655,-71.02981,248 250 EVERETT ST 02128,2021,3,2,1,795,1,0,1900
42.36599,-71.030906,208 210 EVERETT ST 02128,2021,6,3,0,2115,1,0,1900
42.366489,-71.032023,166 166 EVERETT ST 02128,2021,5,3,0,1000,1,0,1969
42.36659,-71.03231,154 156 EVERETT ST 02128,2021,5,3,0,841,1,0,1899
42.36675,-71.03215,37 39 LAMSON ST 02128,2021,9,6,0,1710,1,0,1910
42.3667,-71.032508,150 152 EVERETT ST 02128,2021,9,3,0,1000,1,0,1910
42.366763,-71.032638,142 -146 EVERETT ST 02128,2021,2,1,0,530,0,1,1912
42.366763,-71.032638,142 -146 EVERETT ST 02128,2021,2,1,0,580,0,1,1912
42.366763,-71.032638,142 -146 EVERETT ST 02128,2021,2,1,0,580,0,1,1912
42.366763,-71.032638,142 -146 EVERETT ST 02128,2021,2,1,0,650,0,1,1912
42.36683,-71.03244,36 38 LAMSON ST 02128,2021,5,3,0,7325,1,0,1920
42.368485,-71.036582,    EVERETT ST 02128,2021,4,2,1,4500,1,0,2009
42.36819,-71.03523,237 R237 MAVERICK ST 02128,2021,3,1,0,1250,1,0,1940
42.368303,-71.034959,239 241 MAVERICK ST 02128,2021,5,3,0,990,1,0,1900
42.36932,-71.03742,171 171A MAVERICK ST 02128,2021,3,3,0,1200,1,0,1900
42.36829,-71.03798,256 258 SUMNER ST 02128,2021,4,3,0,1100,1,0,1900
42.36831,-71.03803,252 254 SUMNER ST 02128,2021,7,3,0,1100,1,0,1900
42.3697,-71.03821,153 155 MAVERICK ST 02128,2021,3,3,0,855,1,0,1910
42.36907,-71.03865,16 HF16R BREMEN ST 02128,2021,1,0,0,1800,1,0,1915
42.36907,-71.03865,16 HF16R BREMEN ST 02128,2021,6,3,0,1800,1,0,1915
42.36915,-71.03906,25 31 MAVERICK ST 02128,2021,2,1,0,681,0,1,1900
42.36915,-71.03906,25 31 MAVERICK SQ 02128,2021,2,1,0,666,0,1,1900
42.36915,-71.03906,25 31 MAVERICK SQ 02128,2021,2,1,0,663,0,1,1900
42.36915,-71.03906,25 31 MAVERICK SQ 02128,2021,2,1,0,680,0,1,1900
42.36915,-71.03906,25 31 MAVERICK SQ 02128,2021,2,1,0,668,0,1,1900
42.36915,-71.03906,25 31 MAVERICK SQ 02128,2021,2,1,0,663,0,1,1900
42.36915,-71.03906,25 31 MAVERICK SQ 02128,2021,2,1,0,681,0,1,1900
42.36915,-71.03906,25 31 MAVERICK SQ 02128,2021,2,1,0,666,0,1,1900
42.36915,-71.03906,25 31 MAVERICK SQ 02128,2021,2,1,0,701,0,1,1900
42.36963,-71.03869,49 63 MAVERICK SQ 02128,2021,1,1,0,2434,0,1,1945
42.36968,-71.03866,65 67 MAVERICK SQ 02128,2021,3,1,0,962,0,1,1910
42.36968,-71.03866,65 67 MAVERICK SQ 02128,2021,3,1,0,971,0,1,1910
42.36968,-71.03866,65 67 MAVERICK SQ 02128,2021,2,1,0,995,0,1,1910
42.367758,-71.038739,40 42 WEBSTER ST 02128,2021,6,3,0,3389,1,0,1910
42.367758,-71.038739,40 42 WEBSTER ST 02128,2021,2,1,0,3389,1,0,1910
42.37071,-71.03991,90 92 MAVERICK ST 02128,2021,8,3,0,3275,1,0,1900
42.371223,-71.041027,56 58 MAVERICK ST 02128,2021,2,2,0,1000,1,0,1900
42.37205,-71.04084,77 85 LIVERPOOL ST 02128,2021,2,2,0,6000,1,0,1899
42.372179,-71.040731,91 93 LIVERPOOL ST 02128,2021,6,4,0,2420,1,0,2004
42.36955,-71.04089,156 158 SUMNER ST 02128,2021,7,4,0,820,1,0,1910
42.372645,-71.036767,127 R PARIS ST 02128,2021,6,3,0,1436,1,0,1900
42.372994,-71.036737,137 A PARIS ST 02128,2021,3,3,0,1885,1,0,1910
42.37318,-71.03649,147 149 PARIS ST 02128,2021,5,3,0,1300,1,0,1910
42.372518,-71.03659,8 7 ANTHONY J GRIECO TE 02128,2021,4,3,0,1566,1,0,1890
42.3718,-71.036885,72 74 CHELSEA ST 02128,2021,3,2,0,1095,0,1,1900
42.3718,-71.036885,72 74 CHELSEA ST 02128,2021,1,1,0,313,0,1,1900
42.3718,-71.036885,72 74 CHELSEA ST 02128,2021,3,2,0,1318,0,1,1900
42.3718,-71.036885,72 74 CHELSEA ST 02128,2021,2,1,0,740,0,1,1900
42.3718,-71.036885,72 74 CHELSEA ST 02128,2021,1,1,1,313,0,1,1900
42.3718,-71.036885,72 74 CHELSEA ST 02128,2021,2,1,0,708,0,1,1900
42.3718,-71.036885,72 74 CHELSEA ST 02128,2021,1,1,0,740,0,1,1900
42.3718,-71.036885,72 74 CHELSEA ST 02128,2021,1,1,0,313,0,1,1900
42.3718,-71.036885,72 74 CHELSEA ST 02128,2021,1,1,0,708,0,1,1900
42.376926,-71.039388,296 A296 MERIDIAN ST 02128,2021,3,3,0,1690,1,0,1900
42.375857,-71.037958,27 31 SARATOGA ST 02128,2021,2,1,0,2500,1,0,1870
42.375857,-71.037958,27 31 SARATOGA ST 02128,2021,2,2,0,2500,1,0,1900
42.375905,-71.037801,35 -39 SARATOGA ST 02128,2021,2,2,0,1439,0,1,1920
42.375905,-71.037801,35 -39 SARATOGA ST 02128,2021,3,2,1,2468,0,1,1920
42.375905,-71.037801,35 -39 SARATOGA ST 02128,2021,2,1,0,1173,0,1,1920
42.375905,-71.037801,35 -39 SARATOGA ST 02128,2021,1,1,0,2279,0,1,1920
42.375052,-71.037308,    LONDON ST 02128,2021,6,3,0,2000,1,0,2013
42.375577,-71.035324,187 189 MARION ST 02128,2021,6,3,0,1000,1,0,1900
42.37454,-71.03663,196 R196 HAVRE ST 02128,2021,3,2,0,2500,1,0,1890
42.37513,-71.03463,207 209 MARION ST 02128,2021,5,3,0,1530,1,0,1900
42.37464,-71.03524,202 204 PARIS ST 02128,2021,3,3,0,3380,1,0,1969
42.37468,-71.03598,211 211R HAVRE ST 02128,2021,3,2,0,2500,1,0,1950
42.37486,-71.034226,221 R221 MARION ST 02128,2021,4,2,0,2475,1,0,1910
42.37486,-71.034226,221 R221 MARION ST 02128,2021,6,3,0,2475,1,0,1910
42.37398,-71.03462,162 R CHELSEA ST 02128,2021,3,1,0,1246,1,0,1900
42.373796,-71.034591,156 160 CHELSEA ST 02128,2021,1,2,0,1377,0,1,1945
42.373796,-71.034591,156 160 CHELSEA ST 02128,2021,1,2,0,1635,0,1,1945
42.373796,-71.034591,156 160 CHELSEA ST 02128,2021,0,1,0,1145,0,1,1945
42.373796,-71.034591,156 160 CHELSEA ST 02128,2021,1,1,0,1429,0,1,1945
42.373796,-71.034591,156 160 CHELSEA ST 02128,2021,1,2,0,1565,0,1,1945
42.373796,-71.034591,156 160 CHELSEA ST 02128,2021,0,1,0,730,0,1,1945
42.373796,-71.034591,156 160 CHELSEA ST 02128,2021,1,1,0,918,0,1,1945
42.373796,-71.034591,156 160 CHELSEA ST 02128,2021,0,1,0,1114,0,1,1945
42.373796,-71.034591,156 160 CHELSEA ST 02128,2021,0,1,0,943,0,1,1945
42.373796,-71.034591,156 160 CHELSEA ST 02128,2021,0,1,0,717,0,1,1945
42.373796,-71.034591,156 160 CHELSEA ST 02128,2021,1,2,0,950,0,1,1945
42.373796,-71.034591,156 160 CHELSEA ST 02128,2021,1,1,0,1115,0,1,1945
42.373796,-71.034591,156 160 CHELSEA ST 02128,2021,0,1,0,936,0,1,1945
42.375321,-71.031562,    BROOKS ST 02128,2021,2,2,1,1000,1,0,2005
42.37494,-71.03359,5 3 MORRIS ST 02128,2021,6,3,0,1625,1,0,1900
42.37547,-71.03343,24 26 MORRIS ST 02128,2021,6,3,0,1612,1,0,1910
42.37542,-71.03348,20 22 MORRIS ST 02128,2021,6,3,0,1638,1,0,1910
42.37642,-71.03324,54 56 BROOKS ST 02128,2021,8,3,0,1500,1,0,1899
42.375935,-71.034063,256 R PARIS ST 02128,2021,3,1,1,1250,1,0,1900
42.37671,-71.03439,128 A128B BENNINGTON ST 02128,2021,3,1,1,2500,1,0,1910
42.37645,-71.03513,98 100 BENNINGTON ST 02128,2021,6,3,0,2500,1,0,1910
42.37713,-71.0363,77 R PRINCETON ST 02128,2021,4,2,0,725,1,0,1880
42.37722,-71.03593,91 R PRINCETON ST 02128,2021,3,1,1,1100,1,0,1947
42.377237,-71.035879,93 HF PRINCETON ST 02128,2021,2,1,1,1675,1,0,1910
42.377406,-71.035905,95 97 PRINCETON ST 02128,2021,5,3,0,2750,1,0,1910
42.377406,-71.035905,95 97 PRINCETON ST 02128,2021,4,2,0,2750,1,0,1910
42.377522,-71.034317,174 176 SARATOGA ST 02128,2021,4,3,0,1350,1,0,1910
42.37729,-71.03499,148 150 SARATOGA ST 02128,2021,4,3,0,2500,1,0,1900
42.377594,-71.034068,200 202 SARATOGA ST 02128,2021,6,3,0,950,1,0,1910
42.37799,-71.03431,135 137 PRINCETON ST 02128,2021,4,3,0,1250,1,0,1920
42.37825,-71.03355,155 157 PRINCETON ST 02128,2021,6,3,0,5000,1,0,1900
42.37866,-71.03239,189 191 PRINCETON ST 02128,2021,7,3,0,1975,1,0,1910
42.378007,-71.032248,251 -253 SARATOGA ST 02128,2021,2,2,0,962,0,1,1910
42.378007,-71.032248,251 -253 SARATOGA ST 02128,2021,1,1,0,510,0,1,1910
42.378007,-71.032248,251 -253 SARATOGA ST 02128,2021,1,1,0,516,0,1,1910
42.378007,-71.032248,251 -253 SARATOGA ST 02128,2021,1,1,0,578,0,1,1910
42.378007,-71.032248,251 -253 SARATOGA ST 02128,2021,1,1,0,582,0,1,1910
42.37614,-71.03228,27 29 BROOKS ST 02128,2021,6,4,0,1378,1,0,1900
42.37708,-71.03013,301 303 CHELSEA ST 02128,2021,6,3,0,2360,1,0,1915
42.377074,-71.029673,    BREMEN ST 02128,2021,11,3,0,2680,1,0,2001
42.37834,-71.03099,325 R SARATOGA ST 02128,2021,3,2,1,7000,1,0,1900
42.378504,-71.030911,327 329 SARATOGA ST 02128,2021,4,2,0,1100,1,0,1900
42.378554,-71.030767,333 339 SARATOGA ST 02128,2021,4,2,0,2500,1,0,1905
42.378716,-71.031175,324 326 SARATOGA ST 02128,2021,5,3,0,3500,1,0,1890
42.379517,-71.063401,235 -237 BUNKER HILL ST 02129,2021,3,2,1,2495,0,1,2010
42.379517,-71.063401,235 -237 BUNKER HILL ST 02129,2021,3,2,1,2689,0,1,2010
42.380214,-71.062151,    MYSTIC ST 02129,2021,3,3,0,618,1,0,2004
42.37986,-71.06182,99 HF99 ELM ST 02129,2021,3,1,0,1664,1,0,1840
42.38054,-71.06136,121 125 ELM ST 02129,2021,5,3,0,1120,1,0,1890
42.380514,-71.061266,254 -256 MEDFORD ST 02129,2021,1,1,0,449,0,1,1899
42.380514,-71.061266,254 -256 MEDFORD ST 02129,2021,1,1,0,485,0,1,1899
42.380514,-71.061266,254 -256 MEDFORD ST 02129,2021,1,1,0,488,0,1,1899
42.380514,-71.061266,254 -256 MEDFORD ST 02129,2021,1,1,0,435,0,1,1899
42.380514,-71.061266,254 -256 MEDFORD ST 02129,2021,1,1,0,492,0,1,1899
42.380514,-71.061266,254 -256 MEDFORD ST 02129,2021,1,1,0,483,0,1,1899
42.37934,-71.06136,18 R POLK ST 02129,2021,3,1,1,1251,1,0,1900
42.379212,-71.061318,16 16R POLK ST 02129,2021,6,3,0,2880,1,0,1880
42.378821,-71.06162,191 -193 BUNKER HILL ST 02129,2021,2,1,0,720,0,1,1960
42.378821,-71.06162,191 -193 BUNKER HILL ST 02129,2021,1,1,0,556,0,1,1960
42.378821,-71.06162,191 -193 BUNKER HILL ST 02129,2021,2,1,0,724,0,1,1960
42.378821,-71.06162,191 -193 BUNKER HILL ST 02129,2021,2,1,0,705,0,1,1960
42.378821,-71.06162,191 -193 BUNKER HILL ST 02129,2021,2,1,0,735,0,1,1960
42.378821,-71.06162,191 -193 BUNKER HILL ST 02129,2021,2,1,0,753,0,1,1960
42.378821,-71.06162,191 -193 BUNKER HILL ST 02129,2021,2,1,0,735,0,1,1960
42.378821,-71.06162,191 -193 BUNKER HILL ST 02129,2021,1,1,0,560,0,1,1960
42.378821,-71.06162,191 -193 BUNKER HILL ST 02129,2021,2,1,0,737,0,1,1960
42.378821,-71.06162,191 -193 BUNKER HILL ST 02129,2021,2,1,0,793,0,1,1960
42.378821,-71.06162,191 -193 BUNKER HILL ST 02129,2021,2,1,0,735,0,1,1960
42.378821,-71.06162,191 -193 BUNKER HILL ST 02129,2021,2,1,0,873,0,1,1960
42.378821,-71.06162,191 -193 BUNKER HILL ST 02129,2021,2,1,0,766,0,1,1960
42.378821,-71.06162,191 -193 BUNKER HILL ST 02129,2021,1,1,0,567,0,1,1960
42.378821,-71.06162,191 -193 BUNKER HILL ST 02129,2021,2,1,0,768,0,1,1960
42.378821,-71.06162,191 -193 BUNKER HILL ST 02129,2021,2,1,0,829,0,1,1960
42.378821,-71.06162,191 -193 BUNKER HILL ST 02129,2021,2,1,0,756,0,1,1960
42.378821,-71.06162,191 -193 BUNKER HILL ST 02129,2021,2,1,0,867,0,1,1960
42.37811,-71.06208,80 80A GREEN ST 02129,2021,2,2,0,1380,1,0,1835
42.378503,-71.06166,180 186 BUNKER HILL ST 02129,2021,1,1,0,474,0,1,1988
42.378503,-71.06166,180 186 BUNKER HILL ST 02129,2021,1,1,0,480,0,1,1988
42.378503,-71.06166,180 186 BUNKER HILL ST 02129,2021,1,1,0,525,0,1,1988
42.378503,-71.06166,180 186 BUNKER HILL ST 02129,2021,1,1,0,666,0,1,1988
42.378503,-71.06166,180 186 BUNKER HILL ST 02129,2021,1,1,0,485,0,1,1988
42.378503,-71.06166,180 186 BUNKER HILL ST 02129,2021,2,2,0,1187,0,1,1988
42.378503,-71.06166,180 186 BUNKER HILL ST 02129,2021,2,1,0,1040,0,1,1988
42.378503,-71.06166,180 186 BUNKER HILL ST 02129,2021,2,2,0,1187,0,1,1988
42.37781,-71.06266,29 31 BARTLETT ST 02129,2021,1,1,0,535,0,1,1889
42.37781,-71.06266,29 31 BARTLETT ST 02129,2021,2,2,0,1374,0,1,1880
42.37781,-71.06266,29 31 BARTLETT ST 02129,2021,2,1,0,873,0,1,1880
42.37856,-71.06252,9 9A HANCOCK ST 02129,2021,8,3,0,1772,1,0,1880
42.378749,-71.06302,70 72 ELM ST 02129,2021,5,3,0,1622,1,0,1885
42.37869,-71.06307,66 68 ELM ST 02129,2021,6,3,0,1449,1,0,1885
42.378138,-71.063438,38 40 ELM ST 02129,2021,3,1,0,1400,1,0,1890
42.3786,-71.063484,    SCHOOL ST 02129,2021,4,3,1,1322,1,0,2002
42.379117,-71.063393,88 A88 SCHOOL ST 02129,2021,4,1,1,1113,1,0,1860
42.378709,-71.063705,70 72 SCHOOL ST 02129,2021,3,3,0,1816,0,1,1875
42.378709,-71.063705,70 72 SCHOOL ST 02129,2021,1,1,0,665,0,1,1875
42.378709,-71.063705,70 72 SCHOOL ST 02129,2021,1,1,0,865,0,1,1875
42.37922,-71.06346,230 A230 BUNKER HILL ST 02129,2021,3,2,1,500,1,0,1875
42.3773,-71.06463,83 HF83 HIGH ST 02129,2021,6,3,0,1278,1,0,1880
42.37766,-71.06381,24 26 ELM ST 02129,2021,4,3,0,3200,1,0,1880
42.37694,-71.06272,16 -18 CROSS ST 02129,2021,2,2,1,2065,1,0,2001
42.37629,-71.063338,50 52 HIGH ST 02129,2021,2,2,0,1638,0,1,1870
42.37629,-71.063338,50 52 HIGH ST 02129,2021,2,2,0,1679,0,1,1870
42.37629,-71.063338,50 52 HIGH ST 02129,2021,2,2,0,1679,0,1,1870
42.37653,-71.06519,8 6 HATHON SQ 02129,2021,6,3,0,1477,1,0,1890
42.376439,-71.065281,211 -213 MAIN ST 02129,2021,2,1,0,925,0,1,1899
42.376439,-71.065281,211 -213 MAIN ST 02129,2021,2,1,0,925,0,1,1899
42.376439,-71.065281,211 -213 MAIN ST 02129,2021,1,1,0,584,0,1,1899
42.37654,-71.065421,219 - 225 MAIN ST 02129,2021,2,2,0,1239,0,1,2013
42.37654,-71.065421,219 - 225 MAIN ST 02129,2021,2,2,0,1306,0,1,1899
42.37654,-71.065421,219 - 225 MAIN ST 02129,2021,2,2,0,1256,0,1,1899
42.37654,-71.065421,219 - 225 MAIN ST 02129,2021,2,2,0,1387,0,1,1899
42.376613,-71.065567,229 -231 MAIN ST 02129,2021,3,2,0,1575,0,1,1899
42.376613,-71.065567,229 -231 MAIN ST 02129,2021,2,1,1,1065,0,1,1899
42.376613,-71.065567,229 -231 MAIN ST 02129,2021,2,1,1,1000,0,1,1899
42.37677,-71.06565,6 8 SCHOOL ST 02129,2021,9,3,0,1260,1,0,1900
42.376759,-71.065759,235 237 MAIN ST 02129,2021,3,2,1,1460,1,0,2005
42.37704,-71.06613,253 255 MAIN ST 02129,2021,2,2,0,972,0,1,1900
42.37704,-71.06613,253 255 MAIN ST 02129,2021,2,2,0,1001,0,1,1900
42.37708,-71.06618,257 259 MAIN ST 02129,2021,1,1,1,1601,0,1,1900
